id,observed_on,month,user_id,user_login,created_at,quality_grade,license,url,description,place_guess,latitude,longitude,coordinates_obscured,place_county_name,species_guess,scientific_name,state
12549299,5/17/2018,5,43772,gtsalmon,2018-05-17 17:38:52 UTC,research,,https://www.inaturalist.org/observations/12549299,Found crawling up my arm.,"771 Waterbury Hill Rd, Pleasant Valley, NY, US",41.71613333,-73.74083667,FALSE,Dutchess,Blacklegged Tick,Ixodes scapularis,New York
55261664,8/2/2020,8,171529,nsharp,2020-08-03 10:34:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55261664,,"Hatchville, MA 02536, USA",41.62227868,-70.53660091,FALSE,Barnstable,American Dog Tick,Dermacentor variabilis,Massachusetts
55336885,8/3/2020,8,3326357,thulorax,2020-08-03 23:43:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55336885,,"Sunderland, MA, US",42.49421701,-72.54445623,FALSE,Franklin,American Dog Tick,Dermacentor variabilis,Massachusetts
55481589,8/5/2020,8,1686834,ryanhale1,2020-08-05 12:11:11 UTC,research,,https://www.inaturalist.org/observations/55481589,,"Swampscott, MA 01907, USA",42.47683397,-70.91191897,FALSE,Essex,American Dog Tick,Dermacentor variabilis,Massachusetts
56002612,8/10/2020,8,2945953,barbaragiguere,2020-08-10 05:58:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56002612,,"Little Mohawk Rd, Shelburne Falls, MA, US",42.59278429,-72.69003499,FALSE,Franklin,,Dermacentor variabilis,Massachusetts
56131256,7/22/2020,7,1657915,commander,2020-08-11 15:08:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56131256,"Found on my pup in Plum Island, MA.",Plum Island,42.7497175,-70.79712957,FALSE,Essex,American Dog Tick,Dermacentor variabilis,Massachusetts
13592569,6/19/2018,6,164664,fischhoff,2018-06-19 22:08:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13592569,,"1–3 Walnut St, Pawling, NY, US",41.5642805,-73.60171561,FALSE,Dutchess,Blacklegged Tick,Ixodes scapularis,New York
13684432,6/22/2018,6,164664,fischhoff,2018-06-22 23:32:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13684432,,"5 E Main St, Pawling, NY, US",41.56183108,-73.60106419,FALSE,Dutchess,Blacklegged Tick,Ixodes scapularis,New York
56467961,8/7/2020,8,514851,sflott,2020-08-15 00:38:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56467961,,"Drift Rd, Westport, MA, US",41.52999663,-71.06508762,FALSE,Bristol,American Dog Tick,Dermacentor variabilis,Massachusetts
56562680,5/5/2011,5,208120,jef,2020-08-15 21:18:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56562680,,"49 Cleveland St, Dedham, MA 02026, USA",42.2500123,-71.1477527,FALSE,Norfolk,American Dog Tick,Dermacentor variabilis,Massachusetts
56898312,8/18/2020,8,1154196,raneedunc,2020-08-19 01:33:55 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/56898312,,"Maynard St, Westborough, MA, US",42.27382833,-71.63158333,FALSE,Worcester,American Dog Tick,Dermacentor variabilis,Massachusetts
24244709,4/30/2019,4,667714,tao,2019-05-01 02:19:27 UTC,research,CC0,https://www.inaturalist.org/observations/24244709,,"54 Fowler Rd, Millbrook, NY, US",41.783675,-73.74352167,FALSE,Dutchess,Blacklegged Tick,Ixodes scapularis,New York
83776688,6/16/2021,6,171529,nsharp,2021-06-20 13:13:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83776688,,"Aquinnah, MA, USA",41.34466429,-70.83315466,FALSE,Dukes,Lone Star Tick,Amblyomma americanum,Massachusetts
84015723,6/16/2021,6,171529,nsharp,2021-06-22 02:55:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84015723,,"Edgartown, MA 02539, USA",41.38147151,-70.51863045,FALSE,Dukes,Lone Star Tick,Amblyomma americanum,Massachusetts
57912926,8/28/2020,8,1192382,ryanteaguebeckwith,2020-08-29 12:50:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57912926,,"Four Seasons Dr, Mashpee, MA, US",41.58172674,-70.47719593,FALSE,Barnstable,American Dog Tick,Dermacentor variabilis,Massachusetts
59284633,7/30/2019,7,2419222,schmonikah,2020-09-12 03:14:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59284633,"Discovered in my house after a day of hiking, presumably tracked in on my clothes","Winter Hill, Somerville, MA, USA",42.39215509,-71.09960262,FALSE,Middlesex,American Dog Tick,Dermacentor variabilis,Massachusetts
24296327,5/1/2019,5,471698,renee30,2019-05-01 17:23:03 UTC,research,,https://www.inaturalist.org/observations/24296327,,"New York, US",41.4784286,-73.90384097,TRUE,Dutchess,Blacklegged Tick,Ixodes scapularis,New York
34272168,10/12/2019,10,667714,tao,2019-10-12 22:08:30 UTC,research,CC0,https://www.inaturalist.org/observations/34272168,,"Sharon Tpke, Millbrook, NY, US",41.78453,-73.73426167,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
34809803,10/23/2019,10,667714,tao,2019-10-24 00:42:27 UTC,research,CC0,https://www.inaturalist.org/observations/34809803,,"Fowler Rd, Millbrook, NY, US",41.79887833,-73.74719167,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
37079290,12/28/2019,12,991802,fahmiesmf,2019-12-29 22:49:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37079290,,"Dutchess County, NY, USA",42.01744722,-73.50934722,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
38734989,4/2/2015,4,1031873,hubertszcz,2020-02-17 01:22:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38734989,,"Arlington, NY, USA",41.68554356,-73.88370861,FALSE,Dutchess,Ixodes,Ixodes scapularis,New York
86208878,7/8/2021,7,1097078,magniflyingglass,2021-07-08 21:17:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86208878,tiny. ,"Chilmark Overlook Inbound, Chilmark, MA 02535, USA",41.32301704,-70.77193692,FALSE,Dukes,Lone Star Tick,Amblyomma americanum,Massachusetts
39894654,3/12/2020,3,32563,bkmertz,2020-03-12 19:36:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39894654,,"Pawling, NY, US",41.60255833,-73.57782,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
62483910,5/25/2016,5,3676368,wkostick,2020-10-13 14:47:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62483910,,"Chatham, MA, USA",41.65677526,-69.95844561,FALSE,Barnstable,American Dog Tick,Dermacentor variabilis,Massachusetts
43231661,4/24/2020,4,1954345,actuallyaxley,2020-04-25 01:40:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/43231661,,"Bard College, Red Hook, NY, US",42.0169945,-73.909905,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
44246714,4/29/2020,4,1801161,ctferreri,2020-04-29 13:02:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44246714,,"Covey Rd, Hyde Park, NY, US",41.79647833,-73.88713833,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
66049758,12/3/2020,12,3879368,jonathanbhowe,2020-12-03 17:12:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66049758,,Millbrook,41.77591818,-73.66514326,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
71811383,3/22/2021,3,1954345,actuallyaxley,2021-03-22 17:52:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/71811383,@hsartoris forgot to do a tick check... ,"Broadway, Tivoli, NY, US",42.058575,-73.90937833,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
71909922,3/23/2021,3,1954345,actuallyaxley,2021-03-23 23:41:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/71909922,,"Broadway, Tivoli, NY, US",42.05826117,-73.90958333,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
71924059,3/23/2021,3,4027625,scoutolip,2021-03-24 03:24:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71924059,,"Bard College, Red Hook, NY, US",42.02158336,-73.90705618,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
73891099,4/13/2021,4,3019864,birderboy2015,2021-04-13 23:07:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73891099,,"New York, US",41.40761768,-73.92149792,TRUE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
74004101,4/14/2021,4,3019864,birderboy2015,2021-04-15 01:28:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74004101,,"Vassar Rd, Poughkeepsie, NY, US",41.64164691,-73.87869044,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
74104471,4/15/2021,4,1411134,jcmon,2021-04-16 02:26:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74104471,,"New York, US",41.44905501,-73.5213635,TRUE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
74249825,4/6/2021,4,991802,fahmiesmf,2021-04-17 16:12:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74249825,,"Boston Corners Rd, Millerton, NY, US",42.01787217,-73.51567833,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
78334560,5/11/2021,5,2333552,sarah1923,2021-05-11 11:51:42 UTC,research,,https://www.inaturalist.org/observations/78334560,,"Pleasant Valley, NY 12569, USA",41.731988,-73.77325797,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
89663193,8/2/2021,8,3019864,birderboy2015,2021-08-02 17:18:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89663193,,"New Hackensack Rd, Poughkeepsie, NY, US",41.67164167,-73.88476667,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
96146540,9/25/2021,9,103124,danshapley,2021-09-25 21:42:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96146540,,Rhinebeck,41.96069336,-73.88311768,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
101123947,11/14/2021,11,4201932,the_kat_lady,2021-11-14 19:09:02 UTC,research,,https://www.inaturalist.org/observations/101123947,,"River Point Rd, Poughkeepsie, NY, US",41.73918606,-73.936002,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
101278143,11/14/2021,11,4972914,smccann,2021-11-16 19:28:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101278143,,"Red Hook, NY, US",42.01978974,-73.90473809,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
101581195,11/20/2021,11,4797139,beekunbison,2021-11-21 01:12:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101581195,,Wappingers Falls,41.55389023,-73.93202972,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
102386796,12/2/2021,12,1954345,actuallyaxley,2021-12-03 01:55:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/102386796,,"Broadway, Tivoli, NY, US",42.0582305,-73.90943833,FALSE,Dutchess,Eastern Black-legged Tick,Ixodes scapularis,New York
3170004,5/13/2016,5,185157,heatherbumbleb,2016-05-14 05:01:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3170004,"


   bñ <","Erie County, US-NY, US",42.88541279,-78.72190517,FALSE,Erie,Blacklegged Tick,Ixodes scapularis,New York
3204231,5/13/2016,5,235430,atbaron,2016-05-18 13:30:56 UTC,research,CC-BY,http://www.inaturalist.org/observations/3204231,"Forgot to apply bug repellent. After this photo-op, we doused ourselves.","Reinstein Woods, Cheektowaga, NY",42.88646,-78.720326,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
14525246,5/5/2018,5,296740,billmarkm,2018-07-19 21:24:44 UTC,research,CC0,https://www.inaturalist.org/observations/14525246,,"Wales Public School, East Aurora, NY, US",42.76211423,-78.51769277,FALSE,Erie,Blacklegged Tick,Ixodes scapularis,New York
22336062,4/7/2019,4,192963,er1kksen,2019-04-11 18:48:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22336062,,"Erie, New York, United States",42.44472,-78.84876,FALSE,Erie,Blacklegged Tick,Ixodes scapularis,New York
22393637,4/9/2019,4,296740,billmarkm,2019-04-13 01:26:53 UTC,research,CC0,https://www.inaturalist.org/observations/22393637,,"1481 Davis Rd, West Falls, NY, US",42.71796007,-78.67967636,FALSE,Erie,Blacklegged Tick,Ixodes scapularis,New York
22945737,4/22/2019,4,296740,billmarkm,2019-04-23 15:56:39 UTC,research,CC0,https://www.inaturalist.org/observations/22945737,,"West Falls JP Nicely Park, West Falls, NY, US",42.70989381,-78.67693494,FALSE,Erie,Blacklegged Tick,Ixodes scapularis,New York
24420463,5/2/2019,5,1345337,cserpentina,2019-05-03 04:05:27 UTC,research,,https://www.inaturalist.org/observations/24420463,,"71 Honorine Dr, Depew, NY, US",42.88575573,-78.71915055,FALSE,Erie,Blacklegged Tick,Ixodes scapularis,New York
34912012,10/26/2019,10,341307,carlcarbone,2019-10-26 14:15:55 UTC,research,,https://www.inaturalist.org/observations/34912012,Found on dog.,"New York, US",42.6428197,-78.63640993,TRUE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
41406401,4/4/2020,4,2368965,ross_ny,2020-04-05 00:01:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41406401,,"Boncrest Dr W, Buffalo, NY, US",42.974225,-78.67115,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
42068004,4/12/2020,4,2657297,nikookin,2020-04-13 05:20:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42068004,,"93 Honorine Dr, Depew, NY 14043, United States",42.891089,-78.718521,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
42645476,4/20/2020,4,597324,fatbottompurls,2020-04-20 04:33:04 UTC,research,,https://www.inaturalist.org/observations/42645476,,"S CHEEK, NY 14227, USA",42.87298559,-78.78335594,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
65442284,11/22/2020,11,3556519,michael_clasby,2020-11-23 00:13:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/65442284,,"Indian Woods Way, Canton, MA, US",42.14811711,-71.10015754,FALSE,Norfolk,Hard-backed Ticks,Ixodidae,Massachusetts
65475216,11/23/2020,11,3630441,cd2021,2020-11-23 15:41:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/65475216,"It was on my dog, I'm pretty sure it is dead.","Marlborough, MA 01752, USA",42.34516433,-71.50127497,FALSE,Middlesex,Hard-backed Ticks,Ixodes,Massachusetts
49789464,6/15/2020,6,296740,billmarkm,2020-06-16 00:53:07 UTC,research,CC0,https://www.inaturalist.org/observations/49789464,,"Erie County, US-NY, US",42.71834575,-78.67976044,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
55444580,8/4/2020,8,2643144,mikefeigin,2020-08-05 00:18:59 UTC,research,,https://www.inaturalist.org/observations/55444580,,"Eggert Rd, Orchard Park, NY, US",42.78490235,-78.75405385,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
65306114,11/20/2020,11,141831,markvdh2o,2020-11-21 01:36:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65306114,,"Holland, NY, USA",42.67849744,-78.5045192,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
65594653,11/25/2020,11,237123,mattnusstein,2020-11-25 18:46:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65594653,,"Erie County, NY, USA",42.77354431,-78.65206815,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
75174408,4/18/2021,4,296740,billmarkm,2021-04-25 14:34:03 UTC,research,CC0,https://www.inaturalist.org/observations/75174408,,"Davis Rd, West Falls, NY, US",42.71808708,-78.67975961,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
79644465,5/21/2021,5,141831,markvdh2o,2021-05-21 14:15:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79644465,male,"Erie, New York, United States",42.775772,-78.73129197,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
79673267,5/21/2021,5,141831,markvdh2o,2021-05-21 18:05:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79673267,nymph,"Erie County, NY, USA",42.77275697,-78.72981197,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
82639378,6/11/2021,6,1911354,askthelorax,2021-06-12 05:15:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/82639378,Never seen one this oblong,"Erie County, US-NY, US",42.57537726,-78.76327995,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
96462365,9/25/2021,9,141831,markvdh2o,2021-09-28 11:12:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96462365,,"Holland, NY, USA",42.6779532,-78.50440755,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
97839765,10/10/2021,10,141831,markvdh2o,2021-10-10 23:40:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97839765,Suspect male,"Holland, NY, USA",42.677815,-78.50523697,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
97854349,10/10/2021,10,141831,markvdh2o,2021-10-11 02:17:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/97854349,,"Holland, NY, USA",42.677931,-78.505171,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
99805722,10/30/2021,10,1313335,girliesquirrel,2021-10-30 18:14:21 UTC,research,,https://www.inaturalist.org/observations/99805722,,"Como Lake Park, Lancaster, NY, US",42.88677,-78.64996333,FALSE,Erie,Eastern Black-legged Tick,Ixodes scapularis,New York
651403,4/30/2014,4,37157,lauraparisella,2014-05-01 04:01:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/651403,,danvers ma,42.575001,-70.932122,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
651814,4/30/2014,4,37148,ecoem,2014-05-01 15:26:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/651814,,"danvers, ma",42.575001,-70.932122,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
652482,5/1/2014,5,31461,zoedoiron,2014-05-01 21:50:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/652482,,"Essex, Massachusetts, United States",42.59053333,-70.96955,FALSE,Essex,Ixodes scapularis,Ixodes scapularis,Massachusetts
654331,5/1/2014,5,37186,cmatthew01,2014-05-03 00:05:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/654331,,Danvers MA,42.575001,-70.932122,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
2420575,11/19/2015,11,136803,expandinghorizon,2015-11-24 20:43:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2420575,,"Salem High School, Salem, MA, US",42.50711092,-70.90841978,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
5787469,4/14/2017,4,32134,srullman,2017-04-17 14:23:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5787469,One of many...,"Wenham, MA",42.60257131,-70.90179507,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
8334360,10/9/2017,10,16016,rdstevenson,2017-10-10 00:54:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8334360,This tick dropped of the dog and rolled of the rug.  It was hard,"19 School St, Newburyport, MA, US",42.807705,-70.86470833,FALSE,Essex,Hardbacked Ticks,Ixodes scapularis,Massachusetts
11378136,4/23/2018,4,548192,michaeldietze,2018-04-24 00:32:46 UTC,research,,https://www.inaturalist.org/observations/11378136,,"5 Pickett Ct, Beverly, MA, US",42.56330644,-70.81464725,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
72314652,3/28/2021,3,1556114,seg14,2021-03-28 22:43:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72314652,,Boston,42.31289673,-71.12961578,FALSE,Suffolk,American Dog Tick,Dermacentor variabilis,Massachusetts
11648788,4/28/2018,4,796033,willvd,2018-04-28 19:05:41 UTC,research,,https://www.inaturalist.org/observations/11648788,,"20 Shelton Rd, Swampscott, MA, US",42.4677199,-70.89702828,FALSE,Essex,Blacklegged Tick,Ixodes scapularis,Massachusetts
